SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
60.0146,201.383,40.1818,180.785,59.4132,185.845,50.5216,187.102,63.8313,194.818,47.5508,180.093,48.2056,197.736,43.1362,187.568,56.3107,193.334,42.7641,213.764,77.2641,177.239,35.428,210.552,132.702,272.892,
60.013,201.391,40.1702,180.762,59.4129,185.844,50.5173,187.09,63.8195,194.85,47.5404,180.082,48.2374,197.742,43.1311,187.542,56.3105,193.333,42.7467,213.825,76.9417,177.067,35.6147,210.879,132.825,272.986,
60.0115,201.398,40.1591,180.74,59.413,185.844,50.5124,187.078,63.8079,194.881,47.5301,180.072,48.2689,197.748,43.1255,187.518,56.3103,193.332,42.7304,213.88,76.6083,176.888,35.7946,211.197,132.957,273.083,
60.0102,201.405,40.1472,180.718,59.4134,185.845,50.5071,187.066,63.7957,194.913,47.5193,180.062,48.2976,197.753,43.1194,187.494,56.3102,193.332,42.8291,213.968,76.3563,176.758,35.8613,211.476,133.085,273.177,
60.0088,201.411,40.135,180.698,59.4141,185.848,50.5019,187.055,63.7837,194.945,47.5081,180.052,48.3257,197.757,43.1136,187.47,56.3102,193.332,42.8177,214.007,76.0961,176.636,35.6791,211.148,133.22,273.275,
60.0075,201.418,40.1222,180.678,59.4151,185.851,50.4954,187.043,63.7715,194.976,47.496,180.041,48.3524,197.761,43.1065,187.448,56.3103,193.332,42.8094,214.036,75.7631,176.488,35.4998,210.827,133.356,273.373,
60.0061,201.424,40.1089,180.658,59.4164,185.856,50.4888,187.031,63.7591,195.007,47.4834,180.03,48.3806,197.765,43.0994,187.426,56.3106,193.333,42.7974,214.079,75.4371,176.34,35.3192,210.5,133.486,273.465,
60.0044,201.432,40.0957,180.638,59.4184,185.863,50.4827,187.019,63.7463,195.039,47.4712,180.02,48.4123,197.769,43.0926,187.403,56.3112,193.335,42.7809,214.137,75.1053,176.188,35.4949,210.822,133.625,273.563,
59.9979,201.449,40.0828,180.617,59.4206,185.871,50.4771,187.009,63.7378,195.064,47.4594,180.011,48.4452,197.773,43.0863,187.378,56.3122,193.338,42.762,214.202,74.773,176.032,35.6667,211.142,133.759,273.656,
59.9894,201.469,40.0694,180.596,59.4233,185.881,50.4705,186.998,63.7313,195.085,47.4468,180.001,48.4774,197.777,43.0791,187.354,56.3132,193.342,42.7444,214.262,74.4377,175.872,35.8409,211.471,133.894,273.748,
59.981,201.488,40.0553,180.576,59.4265,185.893,50.463,186.986,63.7248,195.105,47.4333,179.991,48.5078,197.78,43.0712,187.332,56.3144,193.346,42.8327,214.357,74.1107,175.714,35.9057,211.754,134.031,273.84,
59.9727,201.507,40.0404,180.557,59.4302,185.907,50.4558,186.975,63.7183,195.124,47.4192,179.98,48.5368,197.783,43.0634,187.31,56.3156,193.35,42.8192,214.403,73.8626,175.599,35.7289,211.413,134.168,273.931,
59.9645,201.525,40.0246,180.54,59.4342,185.923,50.4481,186.964,63.7118,195.144,47.4039,179.97,48.5649,197.785,43.0553,187.289,56.3171,193.354,42.8096,214.436,73.6054,175.491,35.5567,211.08,134.307,274.023,
59.9558,201.545,40.0088,180.522,59.4389,185.942,50.4403,186.953,63.7047,195.165,47.3887,179.96,48.597,197.788,43.047,187.268,56.3187,193.36,42.795,214.486,73.264,175.355,35.3825,210.742,134.451,274.117,
59.947,201.565,39.9934,180.503,59.4436,185.962,50.432,186.941,63.6972,195.186,47.3738,179.95,48.6291,197.79,43.0382,187.246,56.3207,193.366,42.7774,214.546,72.9231,175.216,35.5525,211.073,134.592,274.207,
59.9382,201.586,39.9772,180.484,59.449,185.985,50.424,186.931,63.6895,195.207,47.3584,179.94,48.6646,197.792,43.0298,187.224,56.3229,193.374,42.7572,214.615,72.5836,175.076,35.719,211.399,134.732,274.296,
59.9295,201.605,39.9611,180.466,59.4548,186.011,50.4155,186.92,63.6818,195.227,47.3428,179.93,48.6981,197.793,43.0209,187.202,56.3253,193.382,42.7375,214.681,72.2479,174.935,35.8912,211.737,134.876,274.386,
59.9208,201.625,39.9441,180.448,59.4608,186.039,50.4068,186.909,63.6741,195.248,47.3265,179.92,48.7319,197.794,43.0118,187.181,56.3277,193.39,42.8215,214.783,71.9104,174.79,35.9557,212.023,135.023,274.476,
59.9125,201.644,39.9265,180.431,59.4674,186.072,50.3981,186.898,63.6666,195.267,47.3093,179.91,48.7643,197.795,43.0027,187.16,56.3302,193.399,42.8054,214.837,71.5652,174.641,35.7909,211.698,135.166,274.563,
59.9039,201.663,39.9086,180.416,59.4739,186.105,50.3891,186.888,63.6589,195.287,47.2919,179.9,48.7935,197.796,42.9934,187.141,56.3328,193.408,42.7926,214.879,71.3029,174.532,35.6202,211.362,135.316,274.654,
59.8951,201.683,39.8902,180.4,59.4807,186.143,50.3795,186.877,63.6509,195.307,47.2738,179.891,48.8256,197.796,42.9835,187.121,56.3357,193.419,42.7763,214.934,71.0403,174.434,35.4472,211.021,135.466,274.743,
59.8867,201.702,39.8719,180.383,59.4878,186.186,50.37,186.866,63.6429,195.326,47.2561,179.881,48.8601,197.796,42.9737,187.1,56.339,193.43,42.7567,214.999,70.6835,174.311,35.6159,211.354,135.617,274.831,
59.8781,201.722,39.8529,180.367,59.4943,186.229,50.3608,186.856,63.6346,195.346,47.2376,179.871,48.8969,197.796,42.9642,187.079,56.3425,193.443,42.7346,215.071,70.334,174.187,35.781,211.682,135.772,274.92,
59.8699,201.741,39.8344,180.351,59.5009,186.276,50.351,186.845,63.6265,195.365,47.2194,179.862,48.9322,197.795,42.9541,187.06,56.3461,193.457,42.7126,215.141,69.9964,174.066,35.9457,212.013,135.928,275.009,
59.8617,201.759,39.8142,180.336,59.5071,186.327,50.3409,186.834,63.6185,195.384,47.1996,179.853,48.9644,197.794,42.9438,187.04,56.3496,193.47,42.7963,215.253,69.654,173.94,36.0089,212.304,136.085,275.097,
59.8535,201.778,39.7945,180.323,59.5132,186.383,50.3304,186.823,63.6105,195.402,47.1801,179.843,48.9969,197.793,42.9331,187.022,56.3533,193.484,42.903,215.363,69.3135,173.814,36.0457,212.582,136.243,275.183,
59.8453,201.796,39.7739,180.31,59.5184,186.441,50.3199,186.812,63.6025,195.421,47.1597,179.834,49.0285,197.791,42.9224,187.005,56.3571,193.5,42.9844,215.451,68.9625,173.682,36.077,212.796,136.399,275.268,
59.8373,201.813,39.7514,180.298,59.5232,186.504,50.3097,186.802,63.5947,195.438,47.1372,179.824,49.0594,197.79,42.912,186.988,56.3608,193.514,43.0755,215.526,68.6261,173.554,36.1161,213.01,136.562,275.356,
59.8294,201.831,39.729,180.287,59.5268,186.57,50.2989,186.791,63.5869,195.456,47.115,179.814,49.0875,197.788,42.9011,186.972,56.3648,193.531,43.0664,215.556,68.3656,173.459,35.9237,212.684,136.72,275.439,
59.8216,201.848,39.7062,180.277,59.5292,186.636,50.2884,186.781,63.5792,195.473,47.0922,179.804,49.1155,197.786,42.8905,186.956,56.3687,193.547,43.0592,215.58,68.0937,173.373,35.7404,212.373,136.883,275.523,
59.8142,201.864,39.6834,180.267,59.5306,186.71,50.2778,186.771,63.5717,195.489,47.0693,179.795,49.1448,197.784,42.8798,186.94,56.3728,193.565,43.0482,215.618,67.7323,173.266,35.9215,212.682,137.046,275.607,
59.8066,201.881,39.6595,180.257,59.5306,186.782,50.2674,186.761,63.5639,195.506,47.0455,179.785,49.1768,197.781,42.8692,186.923,56.377,193.584,43.0328,215.671,67.3742,173.157,36.1082,213.004,137.209,275.689,
59.7994,201.897,39.6351,180.248,59.529,186.858,50.2571,186.751,63.5564,195.522,47.021,179.775,49.2075,197.778,42.8588,186.908,56.3814,193.604,43.1388,215.762,67.0244,173.049,36.1688,213.276,137.373,275.77,
59.7921,201.913,39.6104,180.24,59.5287,186.933,50.2464,186.74,63.549,195.538,46.9961,179.765,49.2355,197.775,42.848,186.893,56.3828,193.631,43.1273,215.801,66.6781,172.94,35.9876,212.955,137.541,275.852,
59.7854,201.928,39.5847,180.234,59.5364,186.987,50.2356,186.73,63.5421,195.552,46.9702,179.755,49.264,197.772,42.8371,186.879,56.3743,193.678,43.1191,215.83,66.3335,172.827,35.8049,212.631,137.71,275.932,
59.7788,201.942,39.559,180.227,59.5428,187.045,50.2251,186.72,63.5351,195.567,46.9442,179.745,49.2936,197.769,42.8266,186.865,56.3653,193.728,43.1066,215.874,65.9756,172.708,35.9894,212.958,137.877,276.012,
59.7725,201.957,39.5312,180.221,59.5476,187.101,50.2151,186.711,63.5305,195.581,46.9161,179.734,49.3256,197.765,42.8164,186.851,56.3539,193.777,43.0912,215.929,65.7059,172.623,36.1706,213.282,138.047,276.09,
59.7664,201.97,39.5039,180.216,59.5506,187.159,50.205,186.701,63.5268,195.597,46.8884,179.724,49.3551,197.761,42.8062,186.837,56.3414,193.827,43.2005,216.023,65.4268,172.547,36.2236,213.556,138.218,276.168,
59.7603,201.984,39.4762,180.212,59.5522,187.218,50.1948,186.692,63.5228,195.611,46.8603,179.713,49.3846,197.757,42.7959,186.824,56.3284,193.879,43.189,216.063,65.0613,172.455,36.0413,213.225,138.395,276.247,
59.7545,201.996,39.4476,180.209,59.5522,187.277,50.1843,186.682,63.519,195.625,46.8312,179.703,49.4124,197.752,42.7854,186.811,56.3154,193.931,43.181,216.092,64.6967,172.361,35.8665,212.906,138.567,276.323,
59.7485,202.009,39.4177,180.206,59.5508,187.335,50.1743,186.672,63.5145,195.639,46.8007,179.692,49.4417,197.748,42.7754,186.799,56.3021,193.984,43.1684,216.137,64.3356,172.268,35.683,212.57,138.745,276.399,
59.7429,202.022,39.387,180.204,59.5475,187.392,50.1651,186.664,63.5104,195.653,46.7692,179.68,49.4727,197.743,42.7661,186.786,56.289,194.036,43.1526,216.193,63.9793,172.174,35.8559,212.889,138.924,276.475,
59.7373,202.035,39.3559,180.202,59.5426,187.451,50.1557,186.655,63.5059,195.666,46.7375,179.669,49.5039,197.738,42.7567,186.773,56.2756,194.091,43.1338,216.259,63.6265,172.079,36.0256,213.209,139.104,276.55,
59.7321,202.047,39.3252,180.202,59.5364,187.508,50.1464,186.646,63.5016,195.679,46.7058,179.657,49.5344,197.732,42.7473,186.762,56.2625,194.144,43.1167,216.318,63.2717,171.98,36.1991,213.54,139.281,276.622,
59.7269,202.058,39.2928,180.204,59.5288,187.562,50.1376,186.638,63.4977,195.691,46.6723,179.645,49.5644,197.727,42.7385,186.751,56.2502,194.196,43.1012,216.372,62.9118,171.878,36.0311,213.22,139.468,276.696,
59.7219,202.069,39.2583,180.207,59.52,187.617,50.1292,186.63,63.4934,195.702,46.6365,179.632,49.593,197.721,42.73,186.741,56.2373,194.249,43.0877,216.418,62.6335,171.803,35.8557,212.885,139.651,276.768,
59.7171,202.079,39.2242,180.211,59.5099,187.672,50.1213,186.622,63.4892,195.713,46.6012,179.619,49.6237,197.715,42.7221,186.731,56.2248,194.303,43.0706,216.476,62.352,171.74,36.0276,213.214,139.839,276.84,
59.7123,202.09,39.1892,180.216,59.4998,187.721,50.1136,186.615,63.4872,195.724,46.5648,179.606,49.6385,197.717,42.7144,186.721,56.2266,194.347,43.0506,216.544,61.9849,171.664,36.1935,213.536,140.023,276.909,
59.7088,202.098,39.1533,180.221,59.4945,187.758,50.1062,186.608,63.4964,195.739,46.5272,179.592,49.6295,197.731,42.7069,186.711,56.2322,194.389,43.1224,216.642,61.6194,171.586,36.2749,213.836,140.216,276.98,
59.7059,202.105,39.1175,180.228,59.4886,187.793,50.0996,186.601,63.5066,195.753,46.4894,179.578,49.6206,197.743,42.7003,186.702,56.2374,194.43,43.203,216.736,61.2629,171.509,36.3091,214.046,140.406,277.049,
59.7031,202.111,39.0807,180.238,59.4812,187.829,50.093,186.595,63.5168,195.767,46.4504,179.564,49.611,197.756,42.6937,186.695,56.2425,194.472,43.2912,216.819,60.9085,171.428,36.3504,214.253,140.593,277.115,
59.7003,202.117,39.0428,180.249,59.4733,187.864,50.0873,186.589,63.5267,195.781,46.4101,179.548,49.6014,197.768,42.688,186.688,56.2473,194.513,43.2802,216.856,60.5547,171.345,36.156,213.937,140.782,277.179,
59.6978,202.123,39.004,180.262,59.4639,187.899,50.0819,186.583,63.5365,195.794,46.3683,179.532,49.5911,197.779,42.6825,186.682,56.252,194.555,43.2719,216.885,60.2801,171.285,36.3534,214.259,140.975,277.244,
59.6956,202.128,38.9665,180.275,59.4546,187.931,50.0776,186.579,63.5467,195.807,46.3279,179.516,49.5833,197.79,42.6782,186.676,56.258,194.595,43.3963,216.979,60.0077,171.236,36.413,214.531,141.163,277.306,
59.6936,202.132,38.9287,180.29,59.4443,187.964,50.074,186.575,63.5575,195.819,46.2867,179.499,49.5751,197.8,42.6746,186.671,56.2641,194.635,43.5184,217.061,59.6374,171.178,36.4722,214.801,141.364,277.371,
59.6918,202.136,38.8901,180.306,59.4337,187.994,50.0712,186.572,63.568,195.83,46.2444,179.482,49.567,197.81,42.6718,186.667,56.2697,194.674,43.5108,217.088,59.2707,171.118,36.2832,214.491,141.561,277.432,
59.6901,202.139,38.8485,180.326,59.422,188.026,50.069,186.57,63.5783,195.841,46.1982,179.463,49.5584,197.819,42.6696,186.663,56.2754,194.714,43.5066,217.103,58.9177,171.058,36.0898,214.172,141.76,277.493,
59.6885,202.143,38.8086,180.346,59.4101,188.056,50.0679,186.569,63.5884,195.852,46.1534,179.444,49.5506,197.828,42.6684,186.66,56.2812,194.753,43.4979,217.135,58.5656,170.997,36.2811,214.49,141.959,277.552,
59.6871,202.146,38.7675,180.368,59.3984,188.084,50.0681,186.569,63.5992,195.863,46.107,179.423,49.5449,197.836,42.6678,186.657,56.2884,194.789,43.4861,217.179,58.2023,170.932,36.4702,214.808,142.162,277.61,
59.6859,202.149,38.7262,180.391,59.3862,188.111,50.0693,186.569,63.61,195.873,46.0598,179.402,49.5386,197.844,42.6674,186.655,56.2952,194.826,43.4758,217.217,57.9241,170.886,36.2844,214.492,142.363,277.667,
59.685,202.151,38.6834,180.417,59.3739,188.138,50.0731,186.572,63.6206,195.882,46.0101,179.378,49.5322,197.851,42.6672,186.654,56.3016,194.862,43.4683,217.245,57.6401,170.85,36.0945,214.168,142.569,277.723,
59.684,202.152,38.6408,180.444,59.3619,188.163,50.0777,186.575,63.6311,195.891,45.9601,179.355,49.5273,197.857,42.6671,186.653,56.3087,194.896,43.4569,217.287,57.2699,170.811,36.2789,214.486,142.775,277.778,
59.6832,202.154,38.5977,180.472,59.3499,188.187,50.0844,186.58,63.6419,195.9,45.909,179.329,49.5233,197.863,42.6671,186.654,56.3165,194.928,43.4427,217.34,56.9108,170.77,36.4581,214.801,142.984,277.831,
59.6827,202.155,38.5555,180.502,59.3378,188.211,50.0929,186.586,63.6527,195.908,45.858,179.304,49.519,197.869,42.6676,186.655,56.3239,194.961,43.5407,217.427,56.5464,170.726,36.5232,215.078,143.193,277.883,
59.6823,202.156,38.513,180.534,59.3261,188.233,50.1048,186.594,63.6633,195.916,45.8055,179.278,49.515,197.874,42.6685,186.659,56.331,194.992,43.53,217.466,56.1883,170.682,36.3406,214.747,143.399,277.933,
59.6821,202.156,38.4682,180.568,59.314,188.255,50.1189,186.605,63.6739,195.922,45.7497,179.249,49.5115,197.878,42.6699,186.664,56.3387,195.023,43.5225,217.494,55.9054,170.651,36.1558,214.41,143.606,277.981,
59.6819,202.156,38.4233,180.605,59.3023,188.276,50.1339,186.616,63.6844,195.929,45.6924,179.219,49.5087,197.882,42.6715,186.67,56.3465,195.053,43.5114,217.535,55.6166,170.632,35.9732,214.079,143.809,278.027,
59.6818,202.156,38.3799,180.64,59.2911,188.296,50.1509,186.63,63.6952,195.936,45.6362,179.189,49.5068,197.885,42.6734,186.677,56.3549,195.081,43.4961,217.592,55.2564,170.614,36.1468,214.396,144.023,278.074,
59.6818,202.156,38.3377,180.678,59.28,188.315,50.1702,186.646,63.7066,195.943,45.58,179.158,49.5059,197.888,42.6754,186.684,56.3641,195.109,43.479,217.654,54.8937,170.594,36.3189,214.717,144.238,278.119,
59.6819,202.155,38.296,180.716,59.269,188.334,50.1907,186.664,63.7182,195.949,45.5233,179.127,49.5051,197.891,42.6778,186.693,56.3733,195.136,43.4623,217.714,54.5283,170.572,36.4879,215.038,144.454,278.162,
59.6822,202.154,38.2551,180.758,59.2587,188.351,50.2141,186.684,63.7296,195.954,45.4662,179.096,49.5041,197.893,42.6808,186.705,56.3817,195.162,43.514,217.789,54.1638,170.551,36.558,215.265,144.676,278.205,
59.6826,202.153,38.2129,180.8,59.2489,188.367,50.2411,186.709,63.7406,195.959,45.4061,179.063,49.5038,197.894,42.6842,186.717,56.3905,195.186,43.6037,217.869,53.885,170.538,36.6022,215.474,144.897,278.246,
59.6831,202.151,38.1726,180.843,59.2391,188.383,50.2682,186.735,63.7515,195.963,45.3468,179.029,49.5035,197.895,42.6882,186.733,56.399,195.21,43.5941,217.904,53.6025,170.536,36.4019,215.155,145.115,278.285,
59.6836,202.148,38.1326,180.889,59.2299,188.398,50.2975,186.764,63.7621,195.966,45.2863,178.996,49.5036,197.896,42.6924,186.749,56.4075,195.232,43.5867,217.93,53.2265,170.539,36.2031,214.838,145.337,278.323,
59.6841,202.146,38.094,180.936,59.2212,188.411,50.3299,186.798,63.7729,195.97,45.2264,178.964,49.5049,197.896,42.6971,186.767,56.4168,195.253,43.5756,217.971,52.8718,170.54,36.4003,215.156,145.558,278.358,
59.6844,202.145,38.0563,180.983,59.2126,188.425,50.3643,186.836,63.7844,195.973,45.1662,178.931,49.5067,197.896,42.7022,186.787,56.4269,195.274,43.5614,218.023,52.4941,170.54,36.6015,215.481,145.783,278.393,
59.685,202.143,38.0213,181.03,59.2043,188.438,50.3977,186.874,63.7957,195.975,45.1086,178.902,49.508,197.895,42.7077,186.809,56.436,195.295,43.6734,218.113,52.127,170.538,36.6639,215.742,146.014,278.427,
59.6857,202.14,37.9844,181.079,59.1966,188.45,50.4332,186.916,63.8069,195.977,45.053,178.872,49.5098,197.894,42.7135,186.833,56.4454,195.314,43.7979,218.196,51.8429,170.541,36.7251,216.019,146.24,278.458,
59.6864,202.136,37.9433,181.132,59.1892,188.461,50.4685,186.96,63.818,195.978,45.0068,178.846,49.5121,197.893,42.7199,186.859,56.4549,195.332,43.7907,218.222,51.5627,170.555,36.5297,215.699,146.476,278.488,
59.6872,202.133,37.9009,181.184,59.1824,188.472,50.5039,187.007,63.8288,195.979,44.9674,178.822,49.5145,197.891,42.7267,186.888,56.4641,195.349,43.7869,218.236,51.1857,170.58,36.3297,215.371,146.705,278.515,
59.6879,202.13,37.8543,181.239,59.1759,188.481,50.5396,187.056,63.8397,195.98,44.9334,178.8,49.5175,197.889,42.7333,186.917,56.4737,195.365,43.7788,218.267,50.8244,170.602,36.1311,215.045,146.938,278.542,
59.6886,202.127,37.8058,181.295,59.1699,188.49,50.5759,187.109,63.8509,195.98,44.9124,178.785,49.5209,197.886,42.7402,186.948,56.4837,195.38,43.7669,218.312,50.4673,170.621,36.3202,215.357,147.177,278.566,
59.6892,202.124,37.7538,181.352,59.1644,188.499,50.6122,187.165,63.8625,195.98,44.901,178.777,49.5255,197.883,42.7475,186.981,56.4946,195.395,43.7525,218.367,50.1894,170.64,36.5109,215.674,147.411,278.589,
59.69,202.121,37.7006,181.407,59.1592,188.506,50.6484,187.223,63.8743,195.98,44.9021,178.778,49.5298,197.879,42.7553,187.018,56.5051,195.408,43.7392,218.416,49.9037,170.671,36.6963,215.985,147.644,278.609,
59.6909,202.117,37.6433,181.465,59.1541,188.513,50.6848,187.286,63.8859,195.979,44.9168,178.791,49.5341,197.875,42.7633,187.057,56.5154,195.422,43.8313,218.491,49.5388,170.718,36.7747,216.263,147.887,278.628,
59.6935,202.116,37.5839,181.522,59.15,188.519,50.721,187.352,63.8962,195.978,44.9444,178.818,49.5384,197.871,42.771,187.096,56.5248,195.432,43.823,218.522,49.1631,170.765,36.5831,215.932,148.137,278.646,
59.6994,202.122,37.5203,181.58,59.1475,188.52,50.7554,187.418,63.9043,195.976,44.9786,178.856,49.5424,197.867,42.7789,187.138,56.5321,195.437,43.8177,218.542,48.7917,170.811,36.3985,215.613,148.377,278.661,
59.7052,202.128,37.4497,181.642,59.1453,188.521,50.7869,187.484,63.9124,195.974,45.0193,178.906,49.5468,197.863,42.7869,187.183,56.5396,195.442,43.8084,218.577,48.4289,170.854,36.2128,215.29,148.628,278.674,
59.7107,202.133,37.3784,181.701,59.1435,188.522,50.8189,187.555,63.9209,195.971,45.0614,178.963,49.5519,197.858,42.7952,187.231,56.5479,195.446,43.7953,218.627,48.1504,170.89,36.3935,215.607,148.884,278.685,
59.7161,202.139,37.3022,181.761,59.1422,188.522,50.8466,187.62,63.93,195.969,45.1009,179.023,49.5576,197.852,42.803,187.28,56.5567,195.45,43.78,218.685,47.8721,170.938,36.5717,215.924,149.135,278.694,
59.7214,202.143,37.2215,181.821,59.1412,188.521,50.8736,187.689,63.9393,195.966,45.1445,179.096,49.5635,197.846,42.8106,187.331,56.5656,195.453,43.7655,218.738,47.5183,171.005,36.7469,216.243,149.395,278.701,
59.7268,202.148,37.1409,181.877,59.1404,188.52,50.8997,187.76,63.9485,195.963,45.1883,179.177,49.5691,197.84,42.818,187.385,56.5742,195.455,43.829,218.806,47.1598,171.069,36.81,216.462,149.652,278.706,
59.7321,202.151,37.0529,181.935,59.1398,188.518,50.9224,187.827,63.9575,195.959,45.2318,179.266,49.5745,197.835,42.8252,187.442,56.5822,195.457,43.9202,218.873,46.7893,171.133,36.8563,216.668,149.917,278.708,
59.7374,202.154,36.9631,181.991,59.1395,188.516,50.944,187.896,63.9662,195.955,45.2714,179.355,49.5802,197.828,42.832,187.502,56.5905,195.459,43.9132,218.899,46.5101,171.186,36.6525,216.355,150.174,278.708,
59.7425,202.156,36.8702,182.045,59.1394,188.514,50.9632,187.963,63.9749,195.95,45.3123,179.457,49.5857,197.822,42.838,187.563,56.5985,195.46,43.9083,218.918,46.2333,171.25,36.8379,216.644,150.434,278.705,
59.7474,202.159,36.775,182.096,59.1396,188.512,50.9807,188.028,63.9838,195.946,45.3514,179.563,49.5922,197.815,42.8434,187.626,56.6074,195.46,44.0218,218.989,45.868,171.342,36.9151,216.927,150.691,278.7,
59.7524,202.161,36.6702,182.149,59.1401,188.508,50.9968,188.094,63.9932,195.941,45.3899,179.679,49.599,197.808,42.848,187.693,56.6167,195.46,44.015,219.016,45.5131,171.428,36.7158,216.607,150.96,278.693,
59.7574,202.162,36.564,182.198,59.1408,188.505,51.0114,188.159,64.0025,195.936,45.4269,179.801,49.6051,197.801,42.8516,187.759,56.6251,195.46,44.0118,219.028,45.1644,171.511,36.5179,216.289,151.228,278.683,
59.7621,202.163,36.459,182.242,59.1418,188.501,51.0248,188.225,64.0118,195.931,45.4608,179.926,49.612,197.793,42.8541,187.825,56.6343,195.459,44.0042,219.059,44.8907,171.581,36.3163,215.968,151.498,278.67,
