Generation, Iteration, Trial, Fitness Value
23,20,41,2.82589e+06
23,17,47,2.35234e+06
23,16,44,3.10189e+06
23,19,48,5.53535e+06
23,14,50,4.16193e+06
23,13,50,3.61463e+06
23,20,42,3.2529e+06
23,17,48,4.07351e+06
23,16,45,2.90832e+06
23,19,49,4.17339e+06
23,20,43,4.1435e+06
23,17,49,3.13367e+06
23,16,46,3.12541e+06
23,19,50,4.33684e+06
23,20,44,1.70631e+06
23,17,50,3.63916e+06
23,16,47,2.84107e+06
23,20,45,2.38827e+06
23,16,48,3.38673e+06
23,20,46,2.84836e+06
23,16,49,2.68384e+06
23,20,47,3.31859e+06
23,16,50,2.5899e+06
23,20,48,2.76412e+06
23,20,49,1.66985e+06
23,20,50,2.60611e+06
24,10,1,3.3404e+06
24,2,1,3.59913e+06
24,8,1,3.47123e+06
24,7,1,3.81722e+06
24,3,1,4.21752e+06
24,6,1,2.32975e+06
24,4,1,2.52745e+06
24,11,1,2.31594e+06
24,12,1,1.93889e+06
24,5,1,3.00524e+06
24,9,1,2.71715e+06
24,1,1,1.45635e+06
24,8,2,2.75858e+06
24,6,2,4.18846e+06
24,2,2,3.28737e+06
24,10,2,2.27507e+06
24,12,2,2.81257e+06
24,7,2,2.859e+06
24,3,2,2.9522e+06
24,5,2,2.82568e+06
24,11,2,3.60037e+06
24,1,2,3.04969e+06
24,4,2,1.87954e+06
24,9,2,1.8043e+06
24,7,3,3.72756e+06
24,12,3,2.05036e+06
24,2,3,2.86177e+06
24,8,3,1.0747e+06
24,10,3,2.38397e+06
24,5,3,5.47786e+06
24,6,3,1.78536e+06
24,3,3,2.3389e+06
24,4,3,3.14097e+06
24,9,3,4.36642e+06
24,1,3,1.76998e+06
24,11,3,2.29636e+06
24,7,4,2.17258e+06
24,2,4,2.54475e+06
24,12,4,2.24799e+06
24,5,4,2.80652e+06
24,4,4,3.71195e+06
24,10,4,2.62816e+06
24,3,4,4.9001e+06
24,8,4,2.99539e+06
24,6,4,1.82316e+06
24,9,4,3.40555e+06
24,1,4,3.72765e+06
24,11,4,2.80528e+06
24,2,5,3.12048e+06
24,10,5,2.38393e+06
24,4,5,2.71907e+06
24,12,5,2.85082e+06
24,1,5,3.72187e+06
24,3,5,2.70963e+06
24,7,5,3.5993e+06
24,8,5,5.00911e+06
24,9,5,4.23867e+06
24,6,5,4.34349e+06
24,5,5,2.4067e+06
24,11,5,2.69574e+06
24,10,6,3.32227e+06
24,4,6,3.11543e+06
24,12,6,3.16747e+06
24,5,6,3.52892e+06
24,1,6,2.46124e+06
24,3,6,3.96749e+06
24,2,6,2.05708e+06
24,6,6,2.61336e+06
24,8,6,2.62983e+06
24,9,6,2.87164e+06
24,7,6,2.63447e+06
24,11,6,1.72853e+06
24,12,7,3.46487e+06
24,10,7,3.03929e+06
24,4,7,2.76143e+06
24,5,7,3.26635e+06
24,3,7,3.17814e+06
24,1,7,2.30759e+06
24,9,7,4.41493e+06
24,2,7,3.5111e+06
24,8,7,4.18997e+06
24,6,7,2.62068e+06
24,7,7,2.68973e+06
24,11,7,2.47075e+06
24,3,8,3.22507e+06
24,1,8,2.24838e+06
24,5,8,2.87853e+06
24,10,8,3.16851e+06
24,9,8,3.85726e+06
24,4,8,3.73835e+06
24,6,8,3.34586e+06
24,8,8,2.19019e+06
24,12,8,1.12547e+06
24,2,8,3.58738e+06
24,7,8,4.3568e+06
24,11,8,1.28668e+06
24,3,9,3.70459e+06
24,1,9,2.89369e+06
24,5,9,3.23487e+06
24,6,9,4.66874e+06
24,4,9,3.47338e+06
24,8,9,4.26412e+06
24,9,9,2.99667e+06
24,7,9,3.14192e+06
24,10,9,3.17808e+06
24,12,9,2.12371e+06
24,11,9,2.87253e+06
24,2,9,1.53636e+06
24,3,10,4.49664e+06
24,1,10,2.04454e+06
24,5,10,3.52195e+06
24,6,10,4.53355e+06
24,8,10,2.72538e+06
24,10,10,4.65849e+06
24,9,10,3.62143e+06
24,12,10,3.05274e+06
24,4,10,1.68326e+06
24,7,10,2.28821e+06
24,11,10,2.04867e+06
24,2,10,2.22742e+06
24,3,11,4.00926e+06
24,5,11,4.29419e+06
24,1,11,3.63615e+06
24,6,11,2.87914e+06
24,9,11,3.78641e+06
24,8,11,3.30423e+06
24,12,11,4.21498e+06
24,10,11,2.1423e+06
24,4,11,2.81046e+06
24,2,11,3.34921e+06
24,7,11,1.93776e+06
24,11,11,2.9455e+06
24,5,12,2.69575e+06
24,3,12,2.54794e+06
24,9,12,3.58794e+06
24,8,12,2.49107e+06
24,1,12,1.92206e+06
24,4,12,3.60204e+06
24,10,12,3.51046e+06
24,6,12,2.73061e+06
24,12,12,2.57549e+06
24,7,12,2.92636e+06
24,2,12,4.04572e+06
24,11,12,3.09205e+06
24,5,13,2.93616e+06
24,8,13,3.71784e+06
24,3,13,3.25251e+06
24,1,13,3.32099e+06
24,4,13,2.6103e+06
24,12,13,3.43766e+06
24,9,13,2.96762e+06
24,6,13,2.24083e+06
24,10,13,1.91136e+06
24,2,13,4.16487e+06
24,7,13,3.4603e+06
24,11,13,4.2361e+06
24,8,14,4.09174e+06
24,5,14,3.81648e+06
24,1,14,2.28124e+06
24,12,14,4.1913e+06
24,3,14,3.91937e+06
24,4,14,2.87772e+06
24,9,14,3.23896e+06
24,10,14,3.32523e+06
24,6,14,3.3659e+06
24,2,14,3.92873e+06
24,11,14,2.50797e+06
24,7,14,2.86408e+06
24,5,15,2.5032e+06
24,8,15,3.79138e+06
24,12,15,2.6889e+06
24,1,15,2.71139e+06
24,4,15,3.17875e+06
24,3,15,1.37062e+06
24,10,15,3.07286e+06
24,6,15,2.73989e+06
24,9,15,2.39997e+06
24,2,15,2.82784e+06
24,7,15,2.52247e+06
24,11,15,2.33922e+06
24,5,16,3.01538e+06
24,8,16,2.10558e+06
24,12,16,2.77012e+06
24,4,16,3.68861e+06
24,1,16,3.09507e+06
24,10,16,3.39992e+06
24,3,16,3.72789e+06
24,6,16,2.78309e+06
24,2,16,4.28396e+06
24,7,16,2.92216e+06
24,9,16,2.40247e+06
24,11,16,2.9295e+06
24,5,17,4.17393e+06
24,12,17,3.21441e+06
24,1,17,4.16235e+06
24,10,17,4.80896e+06
24,8,17,2.49606e+06
24,4,17,1.40512e+06
24,3,17,3.48819e+06
24,6,17,2.48326e+06
24,7,17,3.24257e+06
24,2,17,3.11994e+06
24,9,17,2.81166e+06
24,11,17,1.51105e+06
24,5,18,2.83241e+06
24,1,18,3.24634e+06
24,12,18,3.32741e+06
24,10,18,2.19738e+06
24,8,18,2.6603e+06
24,3,18,3.22978e+06
24,4,18,1.1529e+06
24,6,18,1.59265e+06
24,7,18,2.95399e+06
24,2,18,3.11715e+06
24,9,18,3.4356e+06
24,11,18,3.59305e+06
24,1,19,nan
24,5,19,4.95953e+06
24,10,19,5.07883e+06
24,12,19,2.94768e+06
24,3,19,4.87806e+06
24,8,19,1.98598e+06
24,7,19,2.98005e+06
24,6,19,3.93301e+06
24,2,19,3.4074e+06
24,4,19,1.63045e+06
24,9,19,3.15798e+06
24,11,19,2.47569e+06
24,1,20,3.20095e+06
24,5,20,3.43291e+06
24,10,20,3.9182e+06
24,12,20,1.8928e+06
24,8,20,3.44034e+06
24,3,20,3.56261e+06
24,6,20,3.06056e+06
24,7,20,3.30968e+06
24,2,20,3.33013e+06
24,9,20,3.05485e+06
24,4,20,2.52366e+06
24,11,20,3.90311e+06
24,1,21,2.59126e+06
24,5,21,4.02499e+06
24,10,21,4.21879e+06
24,12,21,3.85404e+06
24,8,21,3.674e+06
24,3,21,1.5092e+06
24,7,21,4.43657e+06
24,2,21,3.21594e+06
24,6,21,2.53836e+06
24,4,21,2.52645e+06
24,9,21,1.61089e+06
24,11,21,1.39873e+06
24,1,22,2.52977e+06
24,5,22,3.59384e+06
24,10,22,4.39983e+06
24,12,22,2.96168e+06
24,8,22,2.78314e+06
24,6,22,3.43372e+06
24,2,22,3.46282e+06
24,3,22,1.55524e+06
24,7,22,2.70155e+06
24,4,22,2.85368e+06
24,9,22,2.65526e+06
24,11,22,3.46204e+06
24,1,23,3.85808e+06
24,5,23,3.38477e+06
24,10,23,3.78826e+06
24,12,23,2.21504e+06
24,8,23,3.64655e+06
24,6,23,2.61e+06
24,7,23,3.19058e+06
24,2,23,2.60297e+06
24,3,23,2.92277e+06
24,11,23,3.19741e+06
24,9,23,1.61897e+06
24,4,23,1.64474e+06
24,1,24,3.66708e+06
24,5,24,3.17726e+06
24,10,24,3.5888e+06
24,12,24,2.02242e+06
24,8,24,4.04787e+06
24,6,24,3.68e+06
24,3,24,3.11177e+06
24,7,24,2.91977e+06
24,2,24,2.58963e+06
24,9,24,3.97568e+06
24,4,24,3.01527e+06
24,11,24,908226
24,1,25,2.54992e+06
24,5,25,3.60859e+06
24,12,25,2.59993e+06
24,10,25,1.19207e+06
24,8,25,2.54535e+06
24,3,25,4.68381e+06
24,2,25,5.2806e+06
24,6,25,1.77855e+06
24,7,25,3.89701e+06
24,9,25,3.71032e+06
24,4,25,3.04837e+06
24,11,25,1.75124e+06
24,1,26,2.89938e+06
24,5,26,3.28905e+06
24,12,26,3.12007e+06
24,8,26,2.64007e+06
24,10,26,2.13759e+06
24,3,26,4.16163e+06
24,2,26,4.03856e+06
24,7,26,2.10896e+06
24,6,26,3.49164e+06
24,9,26,2.78916e+06
24,4,26,2.45092e+06
24,11,26,2.37503e+06
24,1,27,3.04591e+06
24,5,27,3.01514e+06
24,12,27,4.31569e+06
24,8,27,2.28295e+06
24,10,27,3.18977e+06
24,2,27,2.94912e+06
24,3,27,3.29989e+06
24,7,27,3.33782e+06
24,6,27,2.65541e+06
24,9,27,3.39928e+06
24,4,27,2.24684e+06
24,11,27,3.09983e+06
24,1,28,3.34743e+06
24,5,28,3.38417e+06
24,12,28,2.53567e+06
24,10,28,2.87636e+06
24,8,28,4.13561e+06
24,2,28,1.39336e+06
24,3,28,2.50229e+06
24,7,28,2.58119e+06
24,6,28,3.28374e+06
24,9,28,2.2135e+06
24,4,28,2.17019e+06
24,11,28,897159
24,1,29,2.00603e+06
24,5,29,3.02756e+06
24,12,29,3.95777e+06
24,10,29,3.51336e+06
24,8,29,2.66292e+06
24,2,29,3.65278e+06
24,3,29,3.30848e+06
24,7,29,3.05134e+06
24,6,29,2.82096e+06
24,4,29,2.51806e+06
24,9,29,832176
24,11,29,3.53007e+06
24,1,30,3.00096e+06
24,5,30,3.05981e+06
24,12,30,3.06589e+06
24,8,30,3.36536e+06
24,10,30,2.56452e+06
24,2,30,4.28783e+06
24,3,30,2.02254e+06
24,6,30,2.6095e+06
24,7,30,4.34065e+06
24,9,30,4.47093e+06
24,4,30,1.76173e+06
24,11,30,4.56032e+06
24,1,31,4.21745e+06
24,5,31,3.49061e+06
24,12,31,2.83959e+06
24,10,31,3.31478e+06
24,8,31,3.00746e+06
24,2,31,2.00247e+06
24,3,31,3.04884e+06
24,7,31,4.39377e+06
24,6,31,2.31828e+06
24,9,31,3.59378e+06
24,4,31,2.39363e+06
24,11,31,2.69555e+06
24,1,32,2.67857e+06
24,5,32,3.69453e+06
24,12,32,3.29183e+06
24,8,32,1.66277e+06
24,10,32,1.58482e+06
24,2,32,3.51502e+06
24,7,32,2.23649e+06
24,3,32,2.28556e+06
24,6,32,3.96691e+06
24,9,32,2.75858e+06
24,4,32,2.02791e+06
24,11,32,1.66093e+06
24,1,33,2.42816e+06
24,5,33,3.16878e+06
24,12,33,1.95798e+06
24,8,33,2.41489e+06
24,10,33,2.84017e+06
24,2,33,3.50849e+06
24,3,33,3.814e+06
24,6,33,4.0842e+06
24,7,33,3.01256e+06
24,9,33,3.31766e+06
24,4,33,1.95906e+06
24,11,33,3.66037e+06
24,1,34,3.71642e+06
24,5,34,3.20595e+06
24,12,34,2.94694e+06
24,10,34,3.0755e+06
24,8,34,1.74701e+06
24,2,34,3.33323e+06
24,3,34,3.19704e+06
24,7,34,2.29888e+06
24,6,34,2.62388e+06
24,9,34,3.09723e+06
24,4,34,2.48167e+06
24,11,34,4.26877e+06
24,1,35,2.63015e+06
24,5,35,3.4319e+06
24,12,35,1.66159e+06
24,10,35,2.30845e+06
24,8,35,3.46181e+06
24,2,35,4.28269e+06
24,3,35,3.06021e+06
24,6,35,3.74371e+06
24,9,35,1.91611e+06
24,7,35,1.31549e+06
24,4,35,1.86221e+06
24,11,35,3.02865e+06
24,1,36,3.11134e+06
24,5,36,3.57393e+06
24,12,36,1.71528e+06
24,10,36,3.27312e+06
24,8,36,5.58003e+06
24,2,36,2.62556e+06
24,3,36,3.41395e+06
24,6,36,3.29033e+06
24,9,36,2.58856e+06
24,7,36,2.56161e+06
24,4,36,1.75194e+06
24,11,36,2.49432e+06
24,1,37,3.1377e+06
24,5,37,3.92527e+06
24,12,37,3.05805e+06
24,10,37,4.52025e+06
24,8,37,3.6498e+06
24,3,37,3.35145e+06
24,2,37,2.57341e+06
24,6,37,2.49725e+06
24,9,37,3.56158e+06
24,7,37,4.45144e+06
24,4,37,2.2584e+06
24,11,37,3.27095e+06
24,1,38,3.72963e+06
24,5,38,2.60278e+06
24,12,38,3.4214e+06
24,10,38,3.27562e+06
24,8,38,2.00082e+06
24,3,38,3.42168e+06
24,2,38,3.22402e+06
24,6,38,1.9636e+06
24,9,38,3.15985e+06
24,7,38,4.28865e+06
24,11,38,1.27781e+06
24,4,38,1.56182e+06
24,1,39,2.14341e+06
24,5,39,4.70268e+06
24,12,39,2.75117e+06
24,10,39,2.3879e+06
24,8,39,2.87782e+06
24,3,39,3.57923e+06
24,2,39,3.20981e+06
24,6,39,2.93145e+06
24,9,39,4.21002e+06
24,7,39,2.43385e+06
24,11,39,2.23865e+06
24,4,39,2.98665e+06
24,1,40,2.75088e+06
24,5,40,2.12493e+06
24,12,40,2.62068e+06
24,10,40,3.16115e+06
24,8,40,2.72819e+06
24,3,40,2.80178e+06
24,2,40,2.96966e+06
24,6,40,2.87374e+06
24,9,40,2.40521e+06
24,7,40,3.15635e+06
24,11,40,2.92555e+06
24,4,40,2.66757e+06
24,1,41,3.1931e+06
24,5,41,1.83774e+06
24,12,41,3.23321e+06
24,10,41,1.73518e+06
24,8,41,3.49829e+06
24,3,41,3.95504e+06
24,6,41,2.19739e+06
24,2,41,2.83482e+06
24,7,41,2.97962e+06
24,9,41,1.67703e+06
24,4,41,3.58036e+06
24,11,41,2.19001e+06
24,1,42,3.37304e+06
24,5,42,1.93808e+06
24,12,42,1.4504e+06
24,10,42,5.87468e+06
24,8,42,2.56053e+06
24,3,42,2.46739e+06
24,2,42,4.16759e+06
24,6,42,2.38427e+06
24,7,42,3.66924e+06
24,9,42,3.76307e+06
24,4,42,3.27001e+06
24,11,42,4.66293e+06
24,1,43,2.50944e+06
24,5,43,3.93161e+06
24,12,43,2.94532e+06
24,10,43,2.27399e+06
24,8,43,2.2687e+06
24,3,43,3.68522e+06
24,2,43,3.12073e+06
24,6,43,3.84308e+06
24,7,43,1.9497e+06
24,9,43,1.29136e+06
24,4,43,2.99917e+06
24,11,43,1.96346e+06
24,1,44,3.75248e+06
24,5,44,3.81138e+06
24,12,44,2.49835e+06
24,10,44,2.67508e+06
24,8,44,3.20538e+06
24,3,44,3.91138e+06
24,6,44,2.33109e+06
24,2,44,2.19051e+06
24,7,44,4.49802e+06
24,4,44,2.21202e+06
24,9,44,3.15205e+06
24,11,44,5.9183e+06
24,1,45,1.89891e+06
24,5,45,4.13785e+06
24,12,45,1.85733e+06
24,10,45,2.7846e+06
24,8,45,2.58558e+06
24,6,45,2.84334e+06
24,3,45,1.55451e+06
24,2,45,2.27844e+06
24,7,45,2.99896e+06
24,4,45,3.57836e+06
24,11,45,4.83434e+06
24,9,45,2.71851e+06
24,1,46,1.76941e+06
24,5,46,5.31043e+06
24,12,46,3.36722e+06
24,10,46,2.55778e+06
24,8,46,3.13313e+06
24,6,46,2.65227e+06
24,3,46,2.41539e+06
24,2,46,3.00004e+06
24,7,46,1.73587e+06
24,4,46,2.88051e+06
24,11,46,2.40608e+06
24,9,46,3.31147e+06
24,1,47,2.54429e+06
24,5,47,3.66569e+06
24,12,47,1.78766e+06
24,10,47,3.1544e+06
24,8,47,2.39408e+06
24,6,47,3.21108e+06
24,2,47,2.89874e+06
24,3,47,1.97347e+06
24,7,47,4.50985e+06
24,11,47,2.6839e+06
24,4,47,1.43963e+06
24,9,47,2.0775e+06
24,1,48,2.943e+06
24,5,48,4.5853e+06
24,12,48,3.90451e+06
24,10,48,2.98809e+06
24,8,48,2.52214e+06
24,6,48,2.69077e+06
24,2,48,2.44497e+06
24,3,48,2.20828e+06
24,7,48,2.54739e+06
24,4,48,2.65633e+06
24,11,48,2.74693e+06
24,9,48,2.8156e+06
24,1,49,2.79811e+06
24,5,49,2.50206e+06
24,12,49,2.62787e+06
24,10,49,4.23622e+06
24,8,49,4.04696e+06
24,6,49,3.26472e+06
24,2,49,2.78223e+06
24,3,49,1.99728e+06
24,7,49,2.50957e+06
24,11,49,3.80546e+06
24,4,49,3.45495e+06
24,9,49,4.4049e+06
24,5,50,2.74491e+06
24,1,50,3.72703e+06
24,12,50,1.79712e+06
24,10,50,4.12581e+06
24,8,50,3.57992e+06
24,6,50,3.37959e+06
24,3,50,3.52417e+06
24,2,50,2.80447e+06
24,7,50,4.31985e+06
24,4,50,3.6076e+06
24,11,50,2.01472e+06
24,9,50,2.51049e+06
24,13,1,3.21275e+06
24,14,1,3.16615e+06
24,15,1,2.73603e+06
24,18,1,2.43756e+06
24,20,1,4.93647e+06
24,16,1,1.27813e+06
24,17,1,3.06644e+06
24,19,1,2.05996e+06
24,13,2,2.91916e+06
24,15,2,3.14043e+06
24,18,2,4.62288e+06
24,20,2,3.25114e+06
24,14,2,1.75497e+06
24,13,3,2.34648e+06
24,16,2,2.3952e+06
24,17,2,3.63958e+06
24,15,3,2.56109e+06
24,19,2,3.50071e+06
24,18,3,2.92439e+06
24,20,3,2.30799e+06
24,13,4,1.8446e+06
24,14,3,1.48969e+06
24,15,4,1.72351e+06
24,17,3,3.7834e+06
24,16,3,3.62931e+06
24,19,3,3.41469e+06
24,18,4,2.1368e+06
24,20,4,1.2161e+06
24,13,5,3.21404e+06
24,17,4,1.76998e+06
24,18,5,4.03871e+06
24,14,4,1.06134e+06
24,15,5,2.6538e+06
24,20,5,1.63787e+06
24,16,4,4.49105e+06
24,13,6,3.39436e+06
24,19,4,4.67967e+06
24,17,5,3.89714e+06
24,18,6,1.62926e+06
24,20,6,4.55447e+06
24,14,5,3.06297e+06
24,13,7,2.10618e+06
24,15,6,3.54828e+06
24,17,6,4.02347e+06
24,16,5,2.98061e+06
24,19,5,3.3152e+06
24,20,7,3.08691e+06
24,14,6,2.82934e+06
24,13,8,2.05877e+06
24,18,7,2.31197e+06
24,17,7,2.46709e+06
24,15,7,2.24315e+06
24,16,6,2.73836e+06
24,14,7,3.48084e+06
24,20,8,2.51515e+06
24,13,9,2.88091e+06
24,19,6,1.39307e+06
24,17,8,4.23537e+06
24,18,8,1.20418e+06
24,14,8,2.12142e+06
24,13,10,2.40812e+06
24,15,8,2.50294e+06
24,17,9,2.85612e+06
24,16,7,2.58687e+06
24,20,9,3.97577e+06
24,18,9,1.80042e+06
24,19,7,3.64445e+06
24,14,9,2.81418e+06
24,13,11,3.23211e+06
24,17,10,3.62966e+06
24,15,9,2.65452e+06
24,18,10,2.12416e+06
24,19,8,4.66743e+06
24,16,8,3.43237e+06
24,20,10,3.25925e+06
24,14,10,2.25135e+06
24,13,12,2.68977e+06
24,15,10,1.96205e+06
24,18,11,2.03135e+06
24,19,9,1.59458e+06
24,17,11,2.75381e+06
24,14,11,2.73822e+06
24,16,9,2.8367e+06
24,20,11,3.69418e+06
24,15,11,4.35777e+06
24,18,12,2.50863e+06
24,13,13,3.23147e+06
24,19,10,1.85593e+06
24,14,12,3.42112e+06
24,17,12,2.97545e+06
24,15,12,3.09107e+06
24,18,13,2.66902e+06
24,16,10,3.13904e+06
24,19,11,3.39403e+06
24,20,12,2.66531e+06
24,14,13,3.61827e+06
24,13,14,3.20813e+06
24,15,13,4.01086e+06
24,18,14,2.34951e+06
24,17,13,2.01698e+06
24,19,12,4.16092e+06
24,16,11,2.87358e+06
24,14,14,2.33829e+06
24,20,13,2.95477e+06
24,13,15,2.58953e+06
24,18,15,989715
24,17,14,4.32509e+06
24,19,13,1.9591e+06
24,15,14,3.89597e+06
24,14,15,2.22055e+06
24,16,12,3.39408e+06
24,18,16,3.3674e+06
24,20,14,3.36464e+06
24,19,14,2.73106e+06
24,17,15,2.26356e+06
24,13,16,2.46414e+06
24,14,16,2.81201e+06
24,15,15,2.48128e+06
24,17,16,3.83743e+06
24,19,15,2.27493e+06
24,18,17,1.9488e+06
24,14,17,3.48804e+06
24,16,13,2.31567e+06
24,20,15,4.08763e+06
24,13,17,2.88581e+06
24,15,16,2.4429e+06
24,17,17,3.14901e+06
24,19,16,3.95275e+06
24,18,18,2.61694e+06
24,14,18,3.07281e+06
24,16,14,3.21707e+06
24,20,16,4.11382e+06
24,17,18,3.66307e+06
24,19,17,3.54468e+06
24,18,19,4.31155e+06
24,13,18,2.71687e+06
24,14,19,2.10462e+06
24,15,17,4.3692e+06
24,17,19,4.81046e+06
24,19,18,1.72342e+06
24,18,20,2.12792e+06
24,16,15,3.16026e+06
24,14,20,1.47762e+06
24,20,17,1.62947e+06
24,13,19,1.9881e+06
24,15,18,3.33866e+06
24,19,19,1.77497e+06
24,17,20,1.62052e+06
24,18,21,5.6801e+06
24,14,21,2.03742e+06
24,16,16,4.29022e+06
24,20,18,1.94926e+06
24,19,20,4.1856e+06
24,17,21,3.12778e+06
24,18,22,2.87113e+06
24,13,20,3.22814e+06
24,15,19,3.10802e+06
24,14,22,2.21513e+06
24,19,21,2.96677e+06
24,17,22,2.66005e+06
24,16,17,3.30597e+06
24,18,23,2.70006e+06
24,20,19,3.47758e+06
24,14,23,3.14764e+06
24,13,21,3.7825e+06
24,15,20,4.03151e+06
24,19,22,2.25011e+06
24,17,23,3.90528e+06
24,18,24,2.56969e+06
24,14,24,2.82974e+06
24,16,18,1.47647e+06
24,20,20,3.58434e+06
24,13,22,2.59904e+06
24,17,24,3.19418e+06
24,19,23,5.81731e+06
24,18,25,3.14908e+06
24,15,21,2.01164e+06
24,14,25,2.47642e+06
24,13,23,2.31172e+06
24,17,25,3.58749e+06
24,16,19,2.85707e+06
24,18,26,1.605e+06
24,20,21,3.19868e+06
24,14,26,3.22987e+06
24,19,24,3.77294e+06
24,15,22,2.29538e+06
24,13,24,2.15543e+06
24,17,26,3.47494e+06
24,18,27,4.13976e+06
24,14,27,3.65509e+06
24,16,20,1.68357e+06
24,20,22,3.11724e+06
24,19,25,3.84754e+06
24,13,25,2.10033e+06
24,17,27,3.65289e+06
24,15,23,3.23748e+06
24,14,28,2.56749e+06
24,18,28,2.56739e+06
24,19,26,4.24965e+06
24,13,26,2.81341e+06
24,16,21,2.91314e+06
24,20,23,3.09629e+06
24,17,28,3.18616e+06
24,15,24,2.44062e+06
24,14,29,2.8829e+06
24,19,27,3.58366e+06
24,13,27,3.82872e+06
24,18,29,3.95909e+06
24,15,25,4.39936e+06
24,16,22,2.27244e+06
24,20,24,3.86632e+06
24,17,29,3.63013e+06
24,14,30,2.5836e+06
24,19,28,3.2656e+06
24,13,28,2.75915e+06
24,18,30,2.86189e+06
24,15,26,2.74139e+06
24,19,29,4.14528e+06
24,13,29,1.13551e+06
24,16,23,2.26033e+06
24,17,30,2.64148e+06
24,18,31,3.28704e+06
24,20,25,1.41614e+06
24,14,31,2.2416e+06
24,15,27,2.83484e+06
24,19,30,4.99682e+06
24,13,30,2.96179e+06
24,18,32,1.90821e+06
24,17,31,3.19155e+06
24,16,24,2.4184e+06
24,15,28,3.74058e+06
24,14,32,4.14614e+06
24,20,26,2.2795e+06
24,19,31,3.93883e+06
24,18,33,2.36526e+06
24,13,31,2.53195e+06
24,15,29,2.74172e+06
24,20,27,3.6218e+06
24,19,32,2.99213e+06
24,16,25,4.00166e+06
24,17,32,1.85756e+06
24,14,33,2.17003e+06
24,18,34,2.06177e+06
24,13,32,3.81524e+06
24,20,28,2.5137e+06
24,15,30,2.088e+06
24,19,33,2.57142e+06
24,18,35,2.75573e+06
24,16,26,1.98536e+06
24,17,33,3.81835e+06
24,14,34,3.62632e+06
24,15,31,3.15224e+06
24,20,29,2.04625e+06
24,19,34,4.73389e+06
24,13,33,3.05997e+06
24,18,36,3.64022e+06
24,15,32,2.96256e+06
24,20,30,2.96174e+06
24,19,35,3.6232e+06
24,16,27,4.01348e+06
24,17,34,2.57116e+06
24,14,35,1.67977e+06
24,18,37,3.33465e+06
24,13,34,2.69175e+06
24,15,33,3.1468e+06
24,20,31,1.79991e+06
24,19,36,3.75308e+06
24,18,38,4.22256e+06
24,17,35,2.65215e+06
24,16,28,3.25439e+06
24,14,36,2.23695e+06
24,20,32,3.09689e+06
24,19,37,1.66535e+06
24,13,35,2.2661e+06
24,17,36,2.89273e+06
24,18,39,3.63632e+06
24,15,34,1.47881e+06
24,14,37,4.00976e+06
24,16,29,3.04925e+06
24,19,38,3.17942e+06
24,18,40,3.53402e+06
24,17,37,4.23702e+06
24,20,33,3.46522e+06
24,13,36,3.58689e+06
24,14,38,1.91213e+06
24,15,35,3.81271e+06
24,19,39,3.13772e+06
24,18,41,1.55195e+06
24,17,38,2.29224e+06
24,16,30,1.84559e+06
24,14,39,2.42653e+06
24,13,37,2.4479e+06
24,20,34,2.82318e+06
24,19,40,4.47118e+06
24,18,42,2.69822e+06
24,15,36,2.91157e+06
24,16,31,3.70278e+06
24,17,39,1.96457e+06
24,14,40,2.53987e+06
24,19,41,2.40191e+06
24,13,38,2.25605e+06
24,18,43,2.09747e+06
24,20,35,4.10881e+06
24,15,37,3.32342e+06
24,16,32,1.82557e+06
24,14,41,2.26881e+06
24,19,42,3.59826e+06
24,17,40,3.25198e+06
24,18,44,1.51337e+06
24,13,39,2.3199e+06
24,16,33,2.72727e+06
24,14,42,2.4881e+06
24,20,36,2.44202e+06
24,19,43,4.18468e+06
24,15,38,2.84405e+06
24,18,45,1.90468e+06
24,17,41,2.97171e+06
24,16,34,2.79434e+06
24,14,43,1.25499e+06
24,19,44,3.67503e+06
24,13,40,2.9164e+06
24,20,37,3.41972e+06
24,18,46,4.39771e+06
24,15,39,2.94577e+06
24,16,35,1.75883e+06
24,14,44,1.55459e+06
24,19,45,3.29814e+06
24,17,42,3.71254e+06
24,18,47,2.60457e+06
24,13,41,2.61443e+06
24,20,38,2.97416e+06
24,16,36,2.77078e+06
24,14,45,3.215e+06
24,15,40,4.0703e+06
24,19,46,2.22777e+06
24,17,43,4.10304e+06
24,18,48,3.7408e+06
24,13,42,1.97193e+06
24,14,46,3.26481e+06
24,20,39,3.48008e+06
24,17,44,2.06313e+06
24,16,37,1.80393e+06
24,18,49,2.83479e+06
24,13,43,3.12393e+06
24,15,41,2.83454e+06
24,19,47,2.45655e+06
24,14,47,4.2075e+06
24,17,45,3.64052e+06
24,18,50,2.61182e+06
24,20,40,2.92278e+06
24,16,38,2.5689e+06
24,13,44,1.31823e+06
24,14,48,1.90258e+06
24,19,48,1.77846e+06
24,15,42,2.99409e+06
24,17,46,3.26403e+06
24,13,45,2.73278e+06
24,16,39,2.07129e+06
24,14,49,2.27865e+06
24,19,49,3.32187e+06
24,20,41,3.90595e+06
24,17,47,3.59292e+06
24,15,43,2.67967e+06
24,13,46,1.44324e+06
24,16,40,1.82722e+06
24,14,50,3.20673e+06
24,19,50,2.53289e+06
24,20,42,2.47088e+06
24,17,48,2.34497e+06
24,13,47,1.21122e+06
24,16,41,1.99991e+06
24,15,44,671181
24,20,43,3.57282e+06
24,17,49,1.04352e+06
24,13,48,2.26333e+06
