mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller --------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 2--------------------
3,0.4,2,6143763727644.710938,0.766667,0.7
3,0.4,2,8697803400128.275391,0.733333,0.733333
3,0.4,2,9136633096346.505859,0.7,0.7
3,0.4,2,6758880194509.924805,0.8,0.666667
3,0.4,2,12933314196887.76367,0.666667,0.666667
3,0.4,2,14607196872959.66602,0.466667,0.3
3,0.4,2,17221026588618.19141,0.5,0.3
3,0.6,2,46504535181575.17969,0.0666667,0.0333333
3,0.6,2,34183953509655.1875,0.0666667,0.0333333
3,0.6,2,43908295189494.3125,0.0333333,0.0333333
3,0.6,2,40912159682725.94531,0,0
3,0.6,2,44047837382254.1875,0.0333333,0
3,0.6,2,47362776596622.72656,0.0666667,0.0333333
3,0.6,2,40208215232846.38281,0,0
3,0.6,2,35984583269084.4375,0.0666667,0.0333333
3,0.6,2,43008698580791.63281,0.0333333,0.0333333
3,0.6,2,45250884203907.02344,0.0666667,0
3,0.6,2,38079057634743.97656,0.133333,0
3,0.6,2,41466932685373.40625,0.0666667,0
3,0.6,2,54510851024041.11719,0.0333333,0
3,0.6,2,42852612689380.82812,0.0666667,0
3,0.6,2,43782252169702.60156,0.0666667,0.0333333
3,0.6,2,41870151758552.46094,0.0666667,0
3,0.6,2,37773366861735.11719,0.0333333,0
3,0.6,2,35852254214212.49219,0.133333,0.0666667
3,0.6,2,43787724551636.20312,0.0666667,0
3,0.6,2,42392420370972.57812,0.0666667,0
3,0.6,2,39533559408203.38281,0.133333,0.1
3,0.6,2,49539621861546.69531,0.0666667,0.0333333
3,0.6,2,47787493072580.34375,0.1,0.0666667
3,0.6,2,48821875156496.70312,0.0666667,0
3,0.6,2,46834297355298.26562,0.0666667,0.0333333
3,0.8,2,38923724900324.88281,0,0
3,0.8,2,47585350538038.97656,0.0333333,0
3,0.8,2,39268150240425.66406,0,0
