SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
49.7493,153.503,169.215,23.2708,177.32,26.5631,209.45,62.8333,66.7438,84.8218,59.7953,87.367,195.675,101.39,99.5174,137.34,18.5678,112.391,251.39,27.2206,166.264,203.932,46.9601,114.227,74.3397,158.042,59.0586,78.058,126.605,208.702,
49.6554,153.537,169.307,23.4332,177.4,26.6621,209.397,62.8658,66.7538,84.8224,59.8258,87.423,195.615,101.395,99.4759,137.335,18.7314,112.484,251.406,27.2793,165.975,204.17,46.9026,114.569,74.4892,158.386,58.7682,78.2388,126.733,209.051,
49.5628,153.571,169.401,23.6012,177.482,26.7657,209.346,62.8978,66.7622,84.8165,59.8567,87.4764,195.556,101.399,99.4339,137.329,18.8961,112.578,251.421,27.335,165.684,204.411,46.8515,114.906,74.639,158.731,58.6199,78.3249,126.865,209.405,
49.4683,153.604,169.496,23.7695,177.564,26.871,209.296,62.9284,66.7699,84.8043,59.8913,87.5327,195.495,101.403,99.3904,137.324,19.0605,112.672,251.437,27.394,165.389,204.654,46.8065,115.239,74.7896,159.075,58.4665,78.3967,126.999,209.765,
49.3747,153.637,169.59,23.9362,177.645,26.9761,209.246,62.9594,66.7769,84.7895,59.9308,87.5985,195.436,101.408,99.3477,137.319,19.2258,112.767,251.452,27.4502,165.098,204.895,46.7674,115.567,74.9444,159.426,58.1478,78.531,127.133,210.124,
49.2822,153.669,169.684,24.1041,177.721,27.0787,209.195,62.9908,66.7846,84.7713,59.9694,87.6686,195.374,101.412,99.304,137.313,19.3947,112.863,251.468,27.508,164.805,205.138,46.7329,115.901,75.0949,159.769,57.8351,78.6705,127.267,210.483,
49.1922,153.699,169.78,24.2761,177.798,27.1824,209.143,63.0227,66.7951,84.7465,60.0064,87.7436,195.315,101.416,99.2599,137.308,19.5625,112.959,251.484,27.5669,164.513,205.379,46.7117,116.066,75.2457,160.114,57.5273,78.8135,127.397,210.833,
49.0983,153.73,169.872,24.4418,177.873,27.2861,209.093,63.0536,66.8078,84.7159,60.0418,87.8239,195.254,101.421,99.2166,137.304,19.7325,113.057,251.499,27.6245,164.216,205.623,46.6763,116.229,75.3972,160.461,57.2138,78.9646,127.53,211.193,
49.0053,153.76,169.965,24.6081,177.948,27.3924,209.041,63.0852,66.8234,84.6778,60.0739,87.9061,195.194,101.425,99.1709,137.299,19.906,113.157,251.515,27.6839,163.92,205.867,46.5925,116.556,75.5482,160.807,56.9116,79.1149,127.659,211.545,
48.916,153.789,170.062,24.7791,178.021,27.4976,208.991,63.1161,66.8412,84.6338,60.1028,87.9897,195.137,101.429,99.1265,137.294,20.0772,113.255,251.531,27.7431,163.628,206.108,46.5149,116.886,75.7011,161.16,56.6019,79.2735,127.785,211.888,
48.8258,153.817,170.157,24.9485,178.093,27.6032,208.939,63.1485,66.8602,84.5857,60.1306,88.082,195.075,101.434,99.0832,137.29,20.2449,113.352,251.547,27.8018,163.336,206.348,46.4419,117.218,75.8518,161.505,56.3022,79.432,127.914,212.242,
48.7344,153.845,170.254,25.1216,178.166,27.7128,208.887,63.1802,66.8815,84.5309,60.1543,88.1735,195.014,101.438,99.0385,137.286,20.4072,113.445,251.563,27.8615,163.045,206.588,46.3725,117.559,76.0026,161.851,56.0047,79.5949,128.043,212.599,
48.6439,153.872,170.346,25.2858,178.236,27.82,208.838,63.2105,66.903,84.474,60.1752,88.269,194.954,101.442,98.9927,137.282,20.5769,113.542,251.579,27.9209,162.777,206.81,46.3094,117.893,76.153,162.197,55.7073,79.764,128.172,212.959,
48.5532,153.899,170.287,25.1809,178.303,27.9255,208.787,63.2419,66.9261,84.4121,60.1923,88.3642,194.895,101.447,98.9466,137.278,20.7483,113.64,251.595,27.9791,162.522,207.029,46.251,118.231,76.3048,162.546,55.4149,79.9361,128.3,213.316,
48.4693,153.924,170.222,25.0725,178.37,28.0339,208.737,63.2729,66.9493,84.3484,60.2062,88.4622,194.836,101.451,98.9023,137.274,20.9185,113.738,251.611,28.0362,162.238,207.279,46.1974,118.571,76.4553,162.89,55.121,80.1158,128.43,213.678,
48.384,153.948,170.156,24.9666,178.436,28.143,208.684,63.3056,66.9739,84.2796,60.2164,88.5592,194.777,101.455,98.8553,137.271,21.0809,113.831,251.626,28.0943,161.95,207.532,46.1483,118.915,76.61,163.242,54.8266,80.3016,128.558,214.033,
48.2943,153.973,170.089,24.8622,178.499,28.2488,208.633,63.337,66.9994,84.2065,60.2233,88.6619,194.72,101.459,98.8097,137.267,21.247,113.926,251.642,28.1528,161.661,207.786,46.1065,119.243,76.7624,163.589,54.5482,80.4834,128.686,214.394,
48.209,153.996,170.195,25.0226,178.56,28.3531,208.581,63.3685,67.0246,84.1319,60.2264,88.7642,194.66,101.463,98.7643,137.264,21.41,114.02,251.658,28.2124,161.382,208.032,46.0686,119.583,76.9151,163.939,54.2602,80.6778,128.812,214.749,
48.1206,154.02,170.297,25.1791,178.619,28.4561,208.531,63.3998,67.0503,84.0544,60.2258,88.8594,194.599,101.468,98.7177,137.261,21.5739,114.114,251.674,28.2689,161.099,208.281,46.0458,119.748,77.0679,164.289,53.9742,80.8768,128.94,215.111,
48.0375,154.042,170.232,25.0807,178.676,28.5584,208.479,63.4317,67.0761,83.9742,60.2218,88.9572,194.537,101.472,98.6724,137.258,21.7374,114.208,251.689,28.326,160.814,208.534,46.009,119.91,77.2213,164.639,53.699,81.0747,129.068,215.473,
47.9516,154.064,170.164,24.9827,178.734,28.6636,208.429,63.4621,67.1022,83.8906,60.2142,89.0565,194.479,101.476,98.627,137.256,21.9083,114.307,251.705,28.3858,160.532,208.783,45.9198,120.241,77.3754,164.991,53.4209,81.2817,129.194,215.831,
47.8682,154.085,170.095,24.8847,178.788,28.7641,208.378,63.4937,67.1273,83.8083,60.2029,89.1555,194.421,101.48,98.5796,137.253,22.0792,114.405,251.721,28.4437,160.248,209.033,45.8377,120.572,77.5294,165.343,53.2799,81.3805,129.32,216.187,
47.7802,154.106,170.21,25.0436,178.841,28.8655,208.324,63.5263,67.1525,83.7232,60.1898,89.2432,194.361,101.485,98.5309,137.251,22.2419,114.499,251.736,28.5027,159.97,209.276,45.7618,120.902,77.683,165.693,53.1302,81.4668,129.443,216.537,
47.6978,154.126,170.322,25.1991,178.891,28.9624,208.274,63.5574,67.1778,83.6356,60.1758,89.3198,194.301,101.489,98.4842,137.249,22.4048,114.593,251.752,28.5599,159.681,209.529,45.6923,121.231,77.8372,166.045,52.8223,81.6279,129.571,216.899,
47.6128,154.146,170.251,25.1018,178.942,29.0634,208.223,63.5887,67.2029,83.545,60.1611,89.3897,194.24,101.493,98.437,137.247,22.5676,114.686,251.768,28.6197,159.396,209.779,45.6275,121.565,77.9866,166.385,52.5255,81.7908,129.698,217.26,
47.5305,154.165,170.177,25.0044,178.99,29.1615,208.17,63.6213,67.2265,83.4574,60.1486,89.4427,194.182,101.497,98.3895,137.245,22.734,114.781,251.784,28.6784,159.11,210.03,45.5672,121.9,78.1411,166.736,52.2355,81.9564,129.824,217.617,
47.4464,154.184,170.101,24.9079,179.039,29.2619,208.117,63.6537,67.2495,83.3697,60.1378,89.485,194.121,101.502,98.3418,137.243,22.8973,114.874,251.8,28.7378,158.827,210.279,45.5134,122.234,78.2957,167.088,51.9411,82.1304,129.95,217.974,
47.3667,154.201,170.03,24.8193,179.087,29.364,208.066,63.6849,67.2713,83.2841,60.1297,89.5145,194.061,101.506,98.2917,137.242,23.0639,114.97,251.815,28.7954,158.573,210.506,45.4658,122.566,78.4503,167.439,51.6507,82.3075,130.076,218.332,
47.2861,154.218,170.033,24.8235,179.132,29.4615,208.013,63.7172,67.2941,83.1915,60.1238,89.5354,194.003,101.51,98.2416,137.241,23.2295,115.064,251.831,28.8529,158.326,210.734,45.4241,122.899,78.6042,167.789,51.3615,82.4881,130.204,218.695,
47.205,154.235,170.033,24.8244,179.176,29.5579,207.964,63.7475,67.3155,83.1013,60.1204,89.5465,193.942,101.514,98.1928,137.24,23.3945,115.158,251.846,28.9113,158.052,210.995,45.3983,123.069,78.7566,168.135,51.0681,82.6768,130.331,219.057,
47.1247,154.251,170.129,24.9864,179.219,29.653,207.913,63.7788,67.3359,83.0114,60.1201,89.5475,193.882,101.519,98.1425,137.239,23.5573,115.252,251.862,28.9706,157.783,211.251,45.3577,123.235,78.9093,168.483,50.7886,82.8631,130.458,219.418,
47.0415,154.268,170.227,25.1525,179.261,29.7487,207.861,63.8106,67.3562,82.9183,60.1223,89.5404,193.823,101.523,98.0922,137.238,23.7235,115.347,251.878,29.0289,157.505,211.515,45.2655,123.556,79.0635,168.834,50.513,83.0542,130.586,219.78,
46.9594,154.283,170.329,25.3242,179.303,29.846,207.809,63.8426,67.376,82.824,60.1271,89.5255,193.766,101.527,98.0445,137.238,23.8939,115.444,251.894,29.0858,157.226,211.78,45.1799,123.881,79.2176,169.186,50.2361,83.2525,130.713,220.138,
46.8789,154.298,170.272,25.2288,179.344,29.9447,207.757,63.8738,67.3946,82.7319,60.134,89.504,193.707,101.531,97.9952,137.238,24.0659,115.542,251.909,29.1429,156.948,212.045,45.0975,124.216,79.3718,169.538,49.9629,83.4534,130.838,220.492,
46.799,154.312,170.214,25.1356,179.384,30.0409,207.707,63.9044,67.4121,82.642,60.1429,89.4762,193.647,101.535,97.9456,137.238,24.2331,115.637,251.924,29.1999,156.676,212.303,45.0193,124.551,79.5253,169.888,49.6999,83.653,130.967,220.853,
46.7191,154.326,170.152,25.0395,179.422,30.1358,207.655,63.9361,67.4296,82.5475,60.1536,89.4432,193.587,101.539,97.8955,137.238,24.4016,115.732,251.94,29.2574,156.397,212.566,44.9484,124.877,79.6797,170.239,49.4309,83.8631,131.091,221.204,
46.642,154.338,170.093,24.9513,179.461,30.233,207.604,63.9674,67.4456,82.4575,60.1664,89.4031,193.527,101.543,97.8454,137.239,24.5677,115.826,251.955,29.3144,156.12,212.827,44.8811,125.213,79.8329,170.587,49.1688,84.0728,131.22,221.566,
46.5636,154.35,170.034,24.8646,179.497,30.3284,207.551,63.9995,67.4615,82.3637,60.1807,89.3583,193.468,101.548,97.7963,137.239,24.7371,115.922,251.971,29.3719,155.845,213.086,44.82,125.546,79.9854,170.934,48.9002,84.2944,131.343,221.913,
46.4873,154.362,170.148,25.0286,179.533,30.4226,207.502,64.0294,67.4761,82.2735,60.1971,89.3062,193.407,101.552,97.7463,137.24,24.898,116.014,251.987,29.4293,155.564,213.349,44.7648,125.874,80.1372,171.28,48.6415,84.5145,131.469,222.268,
46.4087,154.373,170.257,25.1853,179.567,30.5148,207.451,64.0607,67.4901,82.1829,60.2134,89.2541,193.346,101.556,97.6955,137.241,25.0703,116.111,252.003,29.4899,155.285,213.611,44.7143,126.207,80.2888,171.625,48.3843,84.7399,131.594,222.622,
46.3312,154.383,170.194,25.0964,179.599,30.6046,207.399,64.0923,67.503,82.0958,60.231,89.1969,193.284,101.56,97.6436,137.243,25.2321,116.203,252.019,29.5488,155.043,213.841,44.6699,126.54,80.4438,171.976,48.1311,84.9667,131.719,222.979,
46.2521,154.393,170.13,25.009,179.633,30.7,207.348,64.1236,67.5157,82.0065,60.2507,89.1321,193.223,101.565,97.5923,137.244,25.1262,116.143,252.035,29.608,154.799,214.082,44.6431,126.707,80.595,172.319,47.8798,85.1981,131.844,223.338,
46.1736,154.403,170.067,24.9253,179.665,30.7949,207.296,64.1557,67.5279,81.9161,60.2708,89.0647,193.166,101.569,97.5429,137.246,25.0219,116.086,252.05,29.6641,154.528,214.354,44.6035,126.865,80.7468,172.663,47.6334,85.4319,131.968,223.693,
46.0985,154.412,170.004,24.8428,179.697,30.8888,207.245,64.1868,67.5381,81.8363,60.2914,88.9939,193.106,101.573,97.4911,137.248,24.9211,116.033,252.066,29.7211,154.26,214.622,44.5076,127.195,80.8987,173.01,47.5069,85.5456,132.095,224.056,
46.0203,154.42,170.003,24.8421,179.728,30.9836,207.195,64.2172,67.5482,81.754,60.3122,88.9214,193.046,101.577,97.4394,137.25,24.8188,115.979,252.081,29.7783,153.996,214.888,44.4191,127.526,81.049,173.355,47.3697,85.6485,132.222,224.418,
45.944,154.428,170.003,24.8422,179.757,31.0742,207.144,64.2484,67.5577,81.674,60.3332,88.8462,192.985,101.582,97.3868,137.252,24.9906,116.068,252.097,29.8373,153.73,215.156,44.334,127.864,81.2,173.704,47.0947,85.8384,132.346,224.773,
45.8684,154.435,170.095,25.0053,179.784,31.1622,207.093,64.2796,67.5669,81.594,60.3543,88.7688,192.923,101.586,97.3351,137.255,25.1561,116.153,252.113,29.8952,153.459,215.428,44.2574,128.191,81.349,174.051,46.8163,86.0395,132.472,225.136,
45.7944,154.441,170.19,25.1726,179.811,31.25,207.043,64.3102,67.5755,81.516,60.3753,88.6893,192.862,101.59,97.282,137.258,25.3282,116.242,252.128,29.9533,153.193,215.696,44.1857,128.524,81.4965,174.396,46.5432,86.2432,132.595,225.491,
45.7203,154.447,170.142,25.0884,179.838,31.3415,206.99,64.3426,67.5842,81.4342,60.396,88.6095,192.802,101.594,97.2299,137.261,25.2279,116.191,252.144,30.0106,152.931,215.961,44.12,128.857,81.6446,174.745,46.2678,86.4547,132.719,225.854,
45.6456,154.452,170.092,25.0035,179.866,31.4349,206.937,64.3745,67.592,81.3588,60.4161,88.5298,192.744,101.599,97.1759,137.264,25.125,116.139,252.16,30.069,152.662,216.233,44.0607,129.186,81.7914,175.091,46.0031,86.6648,132.839,226.202,
45.5714,154.456,170.039,24.9174,179.891,31.5249,206.886,64.4058,67.5996,81.2806,60.4365,88.4465,192.684,101.603,97.1218,137.268,25.0242,116.09,252.176,30.1278,152.393,216.506,44.0061,129.52,81.9378,175.44,45.7425,86.8795,132.964,226.565,
45.4973,154.46,169.988,24.8341,179.916,31.6144,206.837,64.4358,67.6071,81.2002,60.4569,88.3607,192.624,101.607,97.0688,137.272,24.9223,116.042,252.192,30.187,152.156,216.749,43.956,129.862,82.0745,175.76,45.4861,87.0988,133.035,226.851,
45.4223,154.463,170.093,25.0008,179.94,31.7044,206.785,64.4678,67.614,81.1223,60.4763,88.2763,192.565,101.611,97.0163,137.275,24.8225,115.995,252.208,30.2466,151.918,217.002,43.9265,130.03,82.2146,176.074,45.2242,87.3302,132.943,226.919,
45.3514,154.465,170.194,25.1618,179.963,31.7904,206.734,64.4985,67.6204,81.0456,60.4959,88.1879,192.506,101.615,96.9649,137.28,24.9992,116.076,252.224,30.3052,151.66,217.28,43.8827,130.193,82.3716,176.419,44.972,87.5583,132.852,226.987,
45.2769,154.467,170.141,25.0788,179.986,31.8823,206.683,64.5296,67.6265,80.9691,60.5144,88.1008,192.448,101.619,96.914,137.284,25.1735,116.157,252.239,30.3627,151.4,217.557,43.781,130.519,82.5289,176.766,44.7206,87.7912,132.759,227.056,
45.2052,154.467,170.089,24.9989,180.008,31.9704,206.631,64.5614,67.6322,80.8919,60.533,88.0106,192.388,101.624,96.8608,137.288,25.352,116.239,252.255,30.4214,151.138,217.838,43.6855,130.844,82.6823,177.106,44.4744,88.0265,132.667,227.125,
45.1335,154.467,170.034,24.9167,180.029,32.0567,206.579,64.5931,67.6375,80.8168,60.5503,87.9228,192.326,101.628,96.8096,137.293,25.2522,116.193,252.271,30.4791,150.876,218.118,43.5947,131.172,82.8366,177.45,44.2326,88.2657,132.574,227.197,
45.0635,154.467,170.143,25.0782,180.05,32.1446,206.528,64.6243,67.6426,80.7406,60.5677,87.8312,192.267,101.632,96.7579,137.298,25.1544,116.149,252.286,30.5353,150.621,218.39,43.5071,131.508,82.9912,177.796,44.0023,88.5009,132.478,227.27,
44.9935,154.465,170.253,25.2409,180.069,32.229,206.476,64.6559,67.6474,80.6649,60.5844,87.7394,192.206,101.636,96.705,137.303,25.053,116.104,252.301,30.5914,150.383,218.647,43.4243,131.844,83.1432,178.135,43.8856,88.6137,132.383,227.344,
44.9288,154.463,170.198,25.1596,180.088,32.3165,206.425,64.6872,67.6519,80.588,60.6007,87.646,192.145,101.641,96.6527,137.308,24.9527,116.061,252.317,30.6498,150.155,218.902,43.3482,132.176,83.2953,178.473,43.7598,88.7163,132.287,227.419,
44.8612,154.46,170.14,25.0781,180.107,32.4046,206.375,64.7171,67.656,80.514,60.616,87.5539,192.084,101.645,96.5976,137.314,24.8521,116.019,252.332,30.7058,149.907,219.183,43.2795,132.5,83.4528,178.823,43.4859,88.9235,132.191,227.494,
44.7946,154.456,170.083,24.9992,180.126,32.4952,206.324,64.7484,67.66,80.436,60.6306,87.4624,192.022,101.649,96.5418,137.32,25.0312,116.093,252.348,30.7654,149.656,219.466,43.2142,132.836,83.6097,179.173,43.2145,89.1374,132.094,227.572,
44.7292,154.451,170.025,24.9211,180.143,32.5822,206.271,64.7807,67.6637,80.3591,60.6443,87.3727,191.963,101.653,96.4868,137.326,25.2022,116.165,252.364,30.8242,149.401,219.752,43.1545,133.171,83.7669,179.523,42.951,89.3516,131.995,227.651,
44.6658,154.446,170.028,24.9256,180.161,32.6718,206.218,64.8127,67.6669,80.2861,60.6574,87.2821,191.903,101.657,96.4329,137.332,25.1023,116.123,252.38,30.8824,149.149,220.036,43.0995,133.512,83.9188,179.86,42.6936,89.5688,131.896,227.731,
44.6049,154.44,170.028,24.9256,180.177,32.7594,206.167,64.8442,67.67,80.2099,60.6704,87.188,191.843,101.661,96.3803,137.339,25.0035,116.083,252.395,30.938,148.923,220.294,43.0673,133.681,84.0758,180.208,42.4403,89.7893,131.795,227.814,
44.5445,154.433,170.122,25.1007,180.193,32.8481,206.114,64.8762,67.6729,80.1343,60.6822,87.098,191.783,101.666,96.3261,137.345,24.9057,116.044,252.41,30.9943,148.702,220.554,43.0234,133.836,84.2328,180.556,42.1868,90.0156,131.694,227.897,
44.4871,154.426,170.214,25.2727,180.208,32.9332,206.062,64.9082,67.6755,80.0578,60.6935,87.006,191.723,101.67,96.2726,137.352,24.8088,116.006,252.426,31.0537,148.456,220.849,42.9172,134.165,84.3877,180.898,41.9425,90.2405,131.591,227.983,
44.4273,154.418,170.169,25.1893,180.223,33.0192,206.011,64.9392,67.6779,79.9828,60.7042,86.9138,191.665,101.674,96.2182,137.359,24.9922,116.077,252.442,31.1123,148.212,221.141,42.8202,134.489,84.5437,181.241,41.6937,90.4766,131.486,228.071,
44.3717,154.41,170.122,25.1044,180.237,33.1077,205.957,64.9719,67.68,79.9096,60.7132,86.8324,191.604,101.678,96.1639,137.367,25.1768,116.149,252.458,31.1696,147.964,221.373,42.7279,134.815,84.6972,181.579,41.4532,90.7122,131.382,228.16,
44.3184,154.401,170.075,25.0234,180.25,33.1905,205.906,65.0032,67.6819,79.8376,60.7214,86.7549,191.542,101.682,96.111,137.374,25.3544,116.217,252.473,31.2276,147.7,221.393,42.6401,135.145,84.8536,181.924,41.2126,90.9549,131.276,228.251,
44.2683,154.391,170.027,24.941,180.264,33.2778,205.853,65.035,67.6835,79.7647,60.7295,86.6742,191.481,101.686,96.0569,137.381,25.2559,116.18,252.488,31.2833,147.437,221.416,42.5572,135.474,85.0111,182.273,40.9776,91.1998,131.17,228.342,
44.2164,154.381,169.981,24.8626,180.277,33.3666,205.802,65.0664,67.6848,79.6943,60.7372,86.5939,191.421,101.691,96.0035,137.389,25.162,116.144,252.504,31.3425,147.197,221.438,42.4792,135.799,85.1692,182.622,40.7521,91.4429,131.063,228.436,
44.1661,154.37,170.079,25.0268,180.289,33.4521,205.75,65.0978,67.686,79.623,60.7448,86.5109,191.362,101.695,95.9493,137.397,25.068,116.109,252.52,31.4013,146.957,221.463,42.4026,136.139,85.3272,182.972,40.6312,91.566,130.957,228.53,
44.1217,154.359,170.176,25.1873,180.301,33.5387,205.701,65.1281,67.6869,79.5481,60.7518,86.4307,191.301,101.699,95.894,137.405,24.9704,116.074,252.536,31.4586,146.727,221.488,42.3305,136.48,85.4831,183.317,40.5042,91.6746,130.847,228.628,
44.0881,154.351,170.129,25.1111,180.312,33.6234,205.651,65.1584,67.6875,79.4738,60.7582,86.3516,191.241,101.703,95.8392,137.413,24.873,116.038,252.552,31.5176,146.487,221.517,42.2647,136.815,85.6372,183.655,40.2405,91.8837,130.739,228.726,
44.0559,154.341,170.08,25.0322,180.323,33.7103,205.599,65.1901,67.6879,79.402,60.7645,86.2708,191.183,101.707,95.7829,137.422,25.0472,116.101,252.567,31.5742,146.233,221.55,42.2036,137.152,85.7953,184.001,39.98,92.1006,130.629,228.826,
44.0307,154.334,170.03,24.953,180.333,33.7928,205.548,65.2213,67.6881,79.3311,60.7704,86.1893,191.126,101.711,95.7286,137.431,25.2344,116.168,252.582,31.6309,145.974,221.585,42.1488,137.487,85.9511,184.342,39.7265,92.319,130.517,228.928,
44.0054,154.325,169.981,24.8771,180.342,33.8781,205.498,65.2522,67.6881,79.258,60.7758,86.1088,191.067,101.716,95.6722,137.44,25.1458,116.136,252.597,31.6874,145.707,221.625,42.1167,137.654,86.1042,184.68,39.4802,92.5383,130.406,229.032,
43.9835,154.317,170.089,25.042,180.351,33.9607,205.445,65.2846,67.688,79.1871,60.7808,86.0283,191.007,101.72,95.6157,137.449,25.0509,116.103,252.613,31.7453,145.472,221.661,42.0729,137.809,86.263,185.03,39.2279,92.7704,130.294,229.137,
43.9665,154.311,170.196,25.2061,180.36,34.0464,205.395,65.315,67.6876,79.1154,60.7853,85.9487,190.949,101.724,95.5608,137.458,24.9575,116.07,252.629,31.8046,145.237,221.7,41.9681,138.133,86.418,185.372,38.9766,93.009,130.181,229.244,
43.9522,154.304,170.147,25.1321,180.368,34.1316,205.343,65.3469,67.687,79.0449,60.7894,85.8685,190.89,101.728,95.5071,137.467,24.8646,116.038,252.645,31.8627,145.003,221.74,41.8714,138.452,86.5696,185.708,38.7395,93.2405,130.065,229.356,
43.9447,154.301,170.098,25.0585,180.376,34.2153,205.291,65.3789,67.6863,78.9716,60.7932,85.7883,190.831,101.732,95.4515,137.477,25.0494,116.102,252.66,31.921,144.77,221.783,41.7742,138.788,86.7239,186.051,38.5035,93.4775,129.949,229.469,
43.9401,154.299,170.045,24.9821,180.383,34.3002,205.24,65.4103,67.6853,78.9014,60.7964,85.7111,190.772,101.737,95.3964,137.487,25.2296,116.164,252.676,31.9791,144.541,221.826,41.6867,139.109,86.8789,186.397,38.2676,93.7217,129.834,229.582,
43.9398,154.299,169.992,24.9069,180.39,34.3815,205.19,65.4409,67.6841,78.8305,60.7993,85.6339,190.712,101.741,95.3401,137.497,25.1389,116.133,252.691,32.037,144.293,221.875,41.5998,139.448,87.0326,186.74,38.0369,93.9687,129.718,229.697,
43.9474,154.303,170.107,25.0682,180.396,34.4637,205.138,65.4728,67.6826,78.7587,60.8019,85.5564,190.652,101.745,95.2848,137.507,25.0496,116.102,252.707,32.0932,144.038,221.928,41.5188,139.783,87.1848,187.083,37.809,94.2216,129.604,229.812,
43.9573,154.309,170.217,25.2231,180.401,34.5461,205.086,65.5052,67.6809,78.6873,60.8043,85.4758,190.591,101.749,95.2289,137.517,24.9605,116.071,252.722,32.1511,143.78,221.984,41.4456,140.11,87.3379,187.428,37.6981,94.3386,129.484,229.934,
43.9756,154.322,170.165,25.1511,180.406,34.6275,205.037,65.5354,67.6791,78.6177,60.8062,85.3993,190.532,101.754,95.1681,137.529,24.8723,116.041,252.738,32.21,143.527,222.042,41.376,140.448,87.4927,187.776,37.5744,94.4486,129.364,230.057,
44.0006,154.34,170.11,25.0764,180.411,34.7089,204.985,65.5675,67.6771,78.5449,60.8079,85.3227,190.473,101.758,95.1095,137.54,25.0541,116.104,252.753,32.2658,143.295,222.097,41.3107,140.789,87.6426,188.111,37.311,94.6649,129.243,230.183,
44.0296,154.363,170.055,25.0026,180.415,34.7898,204.936,65.5976,67.6749,78.4745,60.8092,85.2462,190.413,101.762,95.0502,137.551,25.2393,116.168,252.769,32.3237,143.06,222.154,41.2515,141.123,87.7976,188.457,37.0492,94.8886,129.124,230.309,
44.0613,154.391,169.999,24.929,180.419,34.8706,204.883,65.6303,67.6726,78.4034,60.8102,85.1697,190.35,101.767,94.991,137.562,25.1537,116.138,252.784,32.3819,142.831,222.213,41.1963,141.461,87.9483,188.793,36.8007,95.1073,129.002,230.439,
44.1001,154.428,169.944,24.8584,180.422,34.9483,204.831,65.6618,67.6702,78.3342,60.8109,85.0957,190.29,101.771,94.9327,137.572,25.0655,116.108,252.8,32.4394,142.599,222.274,41.1457,141.8,88.1001,189.131,36.5524,95.3328,128.88,230.571,
44.1429,154.473,169.945,24.8599,180.425,35.0274,204.779,65.6943,67.6675,78.2638,60.8113,85.0183,190.229,101.775,94.8759,137.583,24.9796,116.078,252.816,32.4979,142.343,222.343,41.0994,142.147,88.258,189.481,36.3086,95.5617,128.757,230.706,
44.1861,154.523,169.945,24.8586,180.428,35.1094,204.727,65.7263,67.6647,78.1942,60.8114,84.9437,190.172,101.78,94.8185,137.593,24.8962,116.049,252.831,32.5549,142.093,222.414,41.0586,142.489,88.4131,189.825,36.0682,95.7931,128.635,230.842,
44.2261,154.574,170.034,25.0189,180.43,35.1883,204.675,65.758,67.6618,78.1272,60.8112,84.8688,190.111,101.784,94.7591,137.604,25.0825,116.114,252.847,32.6132,141.871,222.478,41.0243,142.824,88.5688,190.173,35.8296,96.0303,128.51,230.982,
44.266,154.63,170.128,25.1856,180.432,35.2693,204.625,65.7893,67.6587,78.0587,60.8108,84.7953,190.049,101.788,94.6998,137.615,25.2599,116.176,252.862,32.6686,141.643,222.547,40.9963,143.16,88.7216,190.514,35.5956,96.2708,128.388,231.12,
44.3062,154.693,170.086,25.111,180.434,35.3476,204.575,65.8203,67.6554,77.9893,60.81,84.7179,189.988,101.793,94.6406,137.626,25.1743,116.146,252.877,32.7252,141.416,222.617,40.9737,143.502,88.8636,190.823,35.3652,96.515,128.265,231.263,
44.3437,154.758,170.043,25.0378,180.435,35.4291,204.525,65.8513,67.6519,77.9206,60.809,84.6412,189.928,101.797,94.5827,137.637,25.0908,116.116,252.893,32.7836,141.168,222.696,40.9588,143.664,89.0259,191.166,35.1351,96.7676,128.139,231.41,
44.379,154.826,169.998,24.9629,180.435,35.5073,204.475,65.8818,67.6482,77.8527,60.8077,84.5678,189.868,101.802,94.5217,137.648,25.0088,116.087,252.908,32.8413,140.918,222.779,40.9301,143.825,89.1871,191.505,34.914,97.0182,128.014,231.558,
44.4125,154.899,169.952,24.8871,180.435,35.5874,204.425,65.9129,67.6442,77.7828,60.8062,84.4913,189.807,101.806,94.4612,137.659,24.9278,116.057,252.924,32.8996,140.667,222.863,40.8581,144.154,89.3481,191.842,34.6907,97.279,127.89,231.707,
44.4419,154.971,170.051,25.0483,180.435,35.6658,204.374,65.9445,67.6402,77.7157,60.8044,84.4143,189.746,101.81,94.4022,137.67,24.843,116.026,252.939,32.9561,140.44,222.943,40.7916,144.487,89.5111,192.183,34.5753,97.4057,127.765,231.859,
